"I would have been more open than reserved. In addition, I would pursue my hobbies apart from my research interest.",research interest hobbies apart would pursue would reserved open addition 
"Yes i am a self motivator.As i keep asking myself of a better self than i am now, and also keep remainding myself of some of the extraordinary struggles of great peoples to keep my moral high.",also keep remainding self motivator moral high keep asking great peoples extraordinary struggles better self keep yes 
"My dream job is to be a pilot. In-fact it's been a childhood obsession, after my first encounter with planes. The fact that, I am flying among the clouds with only the sky being the limit is truly fascinating. True, it's got it's own dangers and precautions, but travelling around the world totally changes the perspective. I could cross countries and continents, in matters of hours. And the best part, getting paid for it. Gives it a whole new dimension. Unfortunately, this dream job will always remain a 'dream' to me, thanks to my eyesight being too shortsighted. So, here I am coding and writing software to become one of the many IT guys",world totally changes whole new dimension could cross countries writing software truly fascinating travelling around getting paid flying among first encounter childhood obsession best part become one always remain dream job dream unfortunately true thanks sky shortsighted precautions planes pilot perspective matters many limit hours guys got gives fact eyesight dangers continents coding clouds 
I can tell about an incident where I have convinced my friends who happened to be my project mates to take up the idea for our project which they were not willing to initially. I then explained them the advantages of taking it up and they finally agreed.,finally agreed project mates project willing tell taking take initially incident idea happened friends explained convinced advantages 
"My dream job is the one where I can use my skills, creativity and knowledge and help the organisation grow and achieve new heights. I believe when I start delivering and help the organisation grow, I will get satisfaction and there will be a win-win situation. I also believe dream job is the one where we are given an environment to build new things and make an impact on society and the organisation must make the employee feel secured.",also believe dream job employee feel secured build new things achieve new heights organisation must make dream job organisation grow start delivering get satisfaction win situation believe make win use society skills one knowledge impact help given environment creativity 
I consider myself to be a results oriented person with a strong drive for action. I would love to be able to contribute to your organisation as I am passionate about the mission of the company.,results oriented person would love strong drive passionate organisation mission contribute consider company action able 
When I was in 11th my mother had a neurosurgery in which many complications rose. My parents were away and I had my grandfather staying with me. My mother was being transferred to another city where she could be treated well. I had my classes and coaching going on at that time since 11th is a crucial year in academics. I wasn't feeling very well as I am close to my mother and my grades were suffering. So when I got to know the news I checked for tickets on a whim and luckily 2 were empty. Everyone was telling me not to come as it might affect my studies but I wasn't being very fruitful by staying there too. So within that 10 minutes I decided to skip on a test and called up my professors to take the permission and booked a ticket as soon as possible. I feel that it was one of the toughest decisions I had to take as it was between my mental peace and my academics. In the long run I never felt it as a wrong decision even if it was taken in the nick of time.,wrong decision even many complications rose time since 11th toughest decisions never felt might affect mental peace luckily 2 long run crucial year coaching going another city 10 minutes treated well grandfather staying time 11th well staying within whim transferred tickets ticket test telling taken take suffering studies soon skip professors possible permission parents one nick news neurosurgery mother know grades got fruitful feeling feel everyone empty decided could come close classes checked called booked away academics 
"By staying steady and thinking some positives..Looking at my goal in life, I agree certain changes, when it happens in my life",positives .. looking agree certain changes staying steady thinking life happens goal 
"Few days back I had learned some new tricks in coding taught by our seniors. I actually learn skills every time when I lost something which I aim it and that would be like something very new,I mean if it was very close to methen I adopt it i.e usually getting to it.",actually learn skills every time e usually getting lost something like something days back coding taught new tricks new would seniors methen mean learned close aim adopt 
"I am an organized persom.when it comes to studies or work, i will plan my schedule and completes it accordingly.Not only work or studies,but i also plan my regular activities and try to complete it accordingly.",regular activities organized persom also plan plan work try studies schedule completes complete comes accordingly 
"During my college days, I started a club by name Soft skills and communication associations. I trained people in public speaking and learning English. This helped them during their placement. We had weekly meetings and feedback was provide for members so that they could improve on their weakness. I used also help my friends in their studies. I used to travel by college bus. That was the free time I had and I used this free time fruitfully. I created a win-win situation by clearing their doubts and helping in their studies. This in turn, helped me as well.",name soft skills used also help free time fruitfully free time weekly meetings trained people public speaking learning english could improve communication associations college days college bus win situation used win well weakness turn travel studies started provide placement members helping helped friends feedback doubts created club clearing 
Both are equally important to me. Without job satisfaction life would seem lame. But I hope to have a life balanced in all respects and salary is important. But salary at the cost of job satisfaction will not be my call.,without job satisfaction life would seem lame job satisfaction life balanced equally important important salary respects hope cost call 
"I an not a kind of person who would stay calm in my room. I would first like to make something for myself and try hard to impact the world around me. I always dream too high, constantly push my boundaries, so I feel I would really make me an asset for the organisation.",would stay calm would first like would really make make something world around try hard constantly push always dream room person organisation kind impact high feel boundaries asset 
"The hardest decision I've taken is not at work but is was in my life its like choosing between IIT-R and IIIT-B. Its a kind of decision you can't take many people advise in this thing because you know it is at the last our Indian society which think IIT's as an top notch institute there's nothing better than that. So i was a very hard for me to decide. And i've come in this decision by talking to people who were currently studying here and reading many articles on internet. And result is good, it's like I cant compare them because I've lived only one experience but according to me the decision was paying off.",take many people advise reading many articles top notch institute one experience nothing better indian society currently studying cant compare think iit like choosing hardest decision people like iit decision work thing talking taken result r paying lived life last know kind internet iiit hard good decide come b according 
"No I never consider myself lucky all the time because i never achieved the things that i desired the most in my life till now. Even , in the current position I am in right now, I believe its because of my hard work and not by any chance. But, this belief now started making me realize that I might be lucky sometime whenever i put in more amount of hard work.",lucky sometime whenever started making never consider never achieved life till hard work current position lucky time things right realize put might even desired chance believe belief amount 
"As long as it doesn't distrub my sleeping span I am fine with it, but if I have a problem with the amount of sleep I get then i would like to discuss with him and tell him that I am at my best when I get proper rest. As it affects my effectiveness of work I would ask him not to give me overtime often.",get proper rest would like would ask sleeping span overtime often get work tell sleep problem long give fine effectiveness distrub discuss best amount affects 
"I once worked in a team of 5 individuals. 2 of themincluding myself are interested in working on the technicalities of the project while others are not. Hence, we divided the project work among ourselves depending on our interests. 2 of us worked on the technicalities of the project, one on implementation of those technicalities and while rest two of them helped in documentation of the project. But each time we ensured that we discuss with each other about our work during our meetings in order to ensure that everything is going in a right manner.",project work among right manner rest two 5 individuals us worked work project worked working time themincluding technicalities team others order one meetings interests interested implementation hence helped going everything ensured ensure documentation divided discuss depending 2 
"If I learn a new skill that will probably be hunting and outdoor survival. I love being outdoors, going for treks and for other such adventures where I am nowhere near the civilization. I have, till now done this with a group of people but would like to do so alone now. The only thing stopping me from doing so is the fact that I don't have the basic survival skills needed to stay alive, even away from the civilization. The skills i want to learn are mostly foraging, using ropes at tight spots, building fires and setting up camp on my own. These skills come in handy when we go out into the wilderness and interact with the nature. In this respect, Bear Grylls is my mentor role model as I have watched his show - Man vs. Wild for a long time and have been an avid follower.",basic survival skills needed mentor role model outdoor survival skills come would like using ropes tight spots thing stopping stay alive nowhere near new skill mostly foraging man vs long time even away building fires bear grylls avid follower skills wilderness wild watched want treks till show setting respect probably people outdoors nature love learn interact hunting handy group going go fact done civilization camp alone adventures 
"When it comes to completing the assigned tasks before deadlines, I give more priority to my work than my friends. So, sometimes I am not able to enjoy the social gatherings . Due to which people feel neglected and they sometimes criticize this behavior .",people feel neglected social gatherings assigned tasks sometimes criticize sometimes work priority give friends enjoy due deadlines completing comes behavior able 
"I am used to working under pressure after joining in IIIT B. Before IIIT B, pressure kind of gave me tension which automatically switched off my brain. Now i am used to it. Pressure happens if one don't work everyday, and keeping everything to the last. I am not doing that anymore, I started working early and trying to finish my work few days before deadline which is kind of helping me to be away from pressure.",started working early keeping everything iiit b automatically switched pressure happens work everyday pressure kind working pressure work kind used trying tension one last joining helping gave finish deadline days brain away anymore 
I am generally good to everyone and try to make them and myself happy about any stuff we talk about. When i have any quarrel or fight with anyone i excuse them after sometime. But the other person sometimes take advantage of this quality of mine and starts or makes a new issue and fights back.,person sometimes take advantage new issue generally good fights back try talk stuff starts sometime quarrel quality mine makes make happy fight excuse everyone anyone 
"Extremely Given that i got admission into this college at the nick of time Basically i had no hopes on joining here and had planned for taking a drop. Everything was set, we talked with the coaching institute, got my books packed up and everything. I was gloomy, couldn't talk with my pals, everything was going wrong That's when I got a mail from my dad about this so, if I weren't lucky, id not be sitting here and typing this sentence",time basically going wrong extremely given coaching institute books packed got admission got typing talked talk taking sitting set sentence planned pals nick mail lucky joining id hopes gloomy everything drop dad college 
"Further studies and staying in academics is what I always wanted. Academics always helps us to keep alive the child in us who has to learn, relearn and in the process may discover something that will have a standing impression on society and mankind. Further studies is what I would term as a synonym for research'.'",process may discover something academics always helps us always wanted would term standing impression research '.' keep alive us academics synonym studies staying society relearn mankind learn child 
I will learn some sort of dancing style. I love to dance and i think that is a great stress buster and you get comfortable in your body. It helps relax.,great stress buster helps relax get comfortable dancing style think sort love learn dance body 
"The new skills that I would like to acquire isare - 1.I wanna learn a new sport , like , table tennis which i always thought is a great game not only to improve you physically but also, I think when you hit that ball, you have to be extremely careful about hitting it with the right force. Even if we apply a little mmore force, it will go out. So, it imposes a constraint. We will have a very good co-ordination of mind and hand which is very essential in today's world. One needs to stop the gush of emotions and think rationally. 2. I'd love to learn to play a flute. It is by far the most soothing experiences i had. Whenever I hear someone play a flute, i get immersed. It soothes my mind like none",little mmore force hear someone play mind like none right force would like table tennis soothing experiences one needs new sport new skills great game good co get immersed extremely careful always thought acquire isare wanna learn think rationally play mind like think learn world whenever today stop soothes physically ordination love improve imposes hitting hit hand gush go flute far even essential emotions constraint ball apply also 2 1 
hardwork means we put in all our efforts to every thing that we need to do without prioritizing them while smart work means prioritizing our work on the basis of what we are actually doing into various subparts and then deciding how much time and effort do we need to put in each of these subparts. But this does not mean we forget hardwork while focusing on smart work. hardwork is required but in a smarter way.... this is the key idea of smart work,smart work means prioritizing smarter way .... smart work without prioritizing hardwork means much time key idea every thing forget hardwork various subparts work hardwork subparts required put need mean focusing efforts effort deciding basis actually 
"According to me success is a state which a person reaches when heshe has fulfilled their dreams and no longer has to think about what to do next. Since it's a state, you either be in that state or you are not in that state, it is binary. so as per my definition i measure 0, i have not yet reached that state. But i am sure that i am on the right path to reach it.",yet reached right path person reaches measure 0 think sure success state since reach per next longer heshe fulfilled either dreams definition binary according 
"Yes, couple of times. At first I accepted the mistake and try solving or rectifying the mistake.",try solving yes times rectifying mistake first couple accepted 
"The new skills that I would like to acquire isare - 1.I wanna learn a new sport , like , table tennis which i always thought is a great game not only to improve you physically but also, I think when you hit that ball, you have to be extremely careful about hitting it with the right force. Even if we apply a little mmore force, it will go out. So, it imposes a constraint. We will have a very good co-ordination of mind and hand which is very essential in today's world. One needs to stop the gush of emotions and think rationally. 2. I'd love to learn to play a flute. It is by far the most soothing experiences i had. Whenever I hear someone play a flute, i get immersed. It soothes my mind like none",little mmore force hear someone play mind like none right force would like table tennis soothing experiences one needs new sport new skills great game good co get immersed extremely careful always thought acquire isare wanna learn think rationally play mind like think learn world whenever today stop soothes physically ordination love improve imposes hitting hit hand gush go flute far even essential emotions constraint ball apply also 2 1 
"Not sure, if I can call it unprofessional, but my team 'sanskriti' the team of cultural Committee of the college and my other team -'Sahyog' the team of Mentorship Club of the college was a bit unprofessional. Handling such a team was a little tough as it use to happen many times that we have a meeting and then we come to a conclusion and the tasks are allotted to the juniors with some deadline dates. but they are not finished by that time, and many time, youhave to come forward, and either make it done by other set of juniors or sometimes do it by your own.",happen many times team -' sahyog mentorship club many time little tough either make deadline dates cultural committee come forward bit unprofessional team unprofessional time come youhave use tasks sure sometimes set sanskriti meeting juniors handling finished done conclusion college call allotted 
"i am mostly satisfied by the work i do,so i do my work with a passion which results in immense satisfaction to my inner self,so the job i do gives me the utmost pleasure in working,developing a loving attitude towards it ,so job matters to me rather than the amount which i get paid for it.hence to me job satisfaction has more priority than salary.",loving attitude towards utmost pleasure mostly satisfied inner self immense satisfaction get paid job satisfaction job matters job working work salary results rather priority passion hence gives developing amount 
"Hard work is working very hard without considering or thinking properly. Blindly working on something without proper thinking. In smart work, you think before you do anything.",something without proper thinking hard without considering thinking properly hard work smart work blindly working working think anything 
"I was always interested in learning music or any musical instruments. I enjoy listening to music so I would like to experience how it feels like making music and make others enjoy my music. For starters, I would like to improve my whistling skills. I would want to whistle a complete song. In long run, I might take up learning guitar or flute. Music has always been a stress-buster for me. Learning a musical instrument has been there in bucket list for a long time.",feels like making music make others enjoy would like enjoy listening would want whistling skills musical instruments musical instrument might take long time long run learning music complete song bucket list learning guitar always interested music learning always whistle stress starters improve flute experience buster 
"I generally like to talk to my family and friends and roam around and have fun. Watch movies or go out and eat somewhere chitchatting with them which relieves my mood. If I find them busy or engaged in other work then would spend my time alone listening to music, watching TV, reading books and sleeping to relax myself.",time alone listening eat somewhere chitchatting would spend watching tv watch movies roam around reading books generally like work talk sleeping relieves relax music mood go fun friends find family engaged busy 
"I read a lot. Most of it is fiction but once in a while I pick up philosophy or biographies. Then, I sing mostly in the bathroom and listen to music. I catch up with friends and family. I like playing too and love watching football.",love watching football sing mostly like playing read pick philosophy music lot listen friends fiction family catch biographies bathroom 
Can't think of any as such. But if I do not put in my best then I will look back and learn from the mistakes. For my self assessment that will be helpful in the future,self assessment look back think put mistakes learn helpful future best 
Not yet as there is lots to achieve in terms of gaining knowledge and excellence,gaining knowledge yet terms lots excellence achieve 
My passion is to try out new things and follow my routine as well. That's an irony. But I try to get the 'Best of Both Worlds'.,worlds '. new things well try routine passion irony get follow best 
"I worked in team by giving importance to each and every team member. I take my work very sincerely and try to complete on time. Try to come out with some different approaches and discuss with my friends even if my approaches are rejected number of times. Also, by helping my team mates if they are stuck anywhere.",every team member team mates stuck anywhere rejected number giving importance friends even different approaches team approaches worked work try times time take sincerely helping discuss complete come also 
"The hardest decision I've taken is not at work but is was in my life its like choosing between IIT-R and IIIT-B. Its a kind of decision you can't take many people advise in this thing because you know it is at the last our Indian society which think IIT's as an top notch institute there's nothing better than that. So i was a very hard for me to decide. And i've come in this decision by talking to people who were currently studying here and reading many articles on internet. And result is good, it's like I cant compare them because I've lived only one experience but according to me the decision was paying off.",take many people advise reading many articles top notch institute one experience nothing better indian society currently studying cant compare think iit like choosing hardest decision people like iit decision work thing talking taken result r paying lived life last know kind internet iiit hard good decide come b according 
"Yes. After completion of my Schooling I was joined in a local college to study intermediate because I don't want to stay in hostel. But in our college they will just focus on state board exams but not on competitive exams like EAMCET,AIEEE,IIT..etc. These exams are the milestones of our lives as they will decide the college that we are going to join and so as our career. I got good marks in my state board exams but I didn't score well in my EAMCET because there is no proper coaching. As my rank is not good , I have joined in a normal college. This is the decision I regret.",competitive exams like eamcet iit .. etc state board exams got good marks study intermediate score well proper coaching normal college local college exams eamcet good college yes want stay schooling regret rank milestones lives joined join hostel going focus decision decide completion career aieee 
"Apart from my studies, i want to visit new places in the world. I also have a diehard feeling to go on a roadtrip in spain just like the movie zindigi na milegi dubaara. I also wish to develop games and other software in computer science. Apart from these i also want to continue with building various others stuffs like the water level sensor i discussed about in my intro. thses electronic stuff fascinate me alot",movie zindigi na milegi dubaara building various others stuffs like thses electronic stuff fascinate water level sensor visit new places diehard feeling develop games computer science also wish also want like also want world studies spain software roadtrip intro go discussed continue apart alot 
Not yet as there is lots to achieve in terms of gaining knowledge and excellence,gaining knowledge yet terms lots excellence achieve 
"When it comes to completing the assigned tasks before deadlines, I give more priority to my work than my friends. So, sometimes I am not able to enjoy the social gatherings . Due to which people feel neglected and they sometimes criticize this behavior .",people feel neglected social gatherings assigned tasks sometimes criticize sometimes work priority give friends enjoy due deadlines completing comes behavior able 
I would love to learn Computer graphics as new skill.As I am very curious about it as I have never learned any graphics related course.,learn computer graphics graphics related course would love new skill never learned curious 
"During my mtech course, I was very much over occupied with my subjects and projects that I took as open electives. Initially, I thought they are very good and I will be learning a lot through these. As time passed, I found myself relentlessly anguished with the amount of the work that was needed to be done. I have never been so much trapped in the work before. Hence, I didn't find any solution of how to start with. But then I used to see my other mates on how they manage their day , maintaining schedule and following it. Maybe it was a feeling of competition that pushed me to divide time for e",time passed relentlessly anguished open electives mtech course maintaining schedule divide time much trapped much work used took thought subjects start solution see pushed projects occupied never needed maybe mates manage lot learning initially hence good found following find feeling e done day competition amount 
I have made some mistakes one of them was not trusting one of my friend one time when he needed me.I really regeret that .But I have corrected my mistake by my gestures and helping nature .Ultimately my friend again gained confidence in me.,friend one time trusting one mistakes one really regeret helping nature gained confidence friend ultimately needed mistake made gestures corrected 
"Once upon a time a friend of mine was giving me advice on some personal problem. I thought at that time that she was interfering unnecessarily in my life and she told me continously not to do what I am doing so,I stopped talking to her. But at later stage of my life i realised that she was correct and I misjudged her completely.",stopped talking personal problem later stage interfering unnecessarily upon told time thought realised misjudged mine life giving friend correct continously completely advice 
"Ideally, I would of course like both. But yes, I am inclined more towards a job that I would enjoy than a job which pays quite a lot but makes me miserable. I would also take into account how I would fit in the environment at the workplace before making this decision.",would also take would fit would enjoy pays quite course like would yes workplace towards miserable making makes lot job inclined ideally environment decision account 
I would really work hard and put my 100 percent into the task I will be doing. I work well under pressure and analyse any situation patiently before taking any decisions.,would really work hard work well situation patiently 100 percent task taking put pressure decisions analyse 
Yes. I have good career and happy with where my current position,good career current position yes happy 
I can be an asset as I am patient while handling people and situations. I can participate and coordinate well with teams I get to work with. I can take in criticisms and work on to improve myself. I like to learn new things from anybody and will take necessary help whenever needed. I quite friendly with everyone.,take necessary help whenever needed learn new things quite friendly handling people coordinate well take work teams situations patient participate like improve get everyone criticisms asset anybody 
When I was in 11th my mother had a neurosurgery in which many complications rose. My parents were away and I had my grandfather staying with me. My mother was being transferred to another city where she could be treated well. I had my classes and coaching going on at that time since 11th is a crucial year in academics. I wasn't feeling very well as I am close to my mother and my grades were suffering. So when I got to know the news I checked for tickets on a whim and luckily 2 were empty. Everyone was telling me not to come as it might affect my studies but I wasn't being very fruitful by staying there too. So within that 10 minutes I decided to skip on a test and called up my professors to take the permission and booked a ticket as soon as possible. I feel that it was one of the toughest decisions I had to take as it was between my mental peace and my academics. In the long run I never felt it as a wrong decision even if it was taken in the nick of time.,wrong decision even many complications rose time since 11th toughest decisions never felt might affect mental peace luckily 2 long run crucial year coaching going another city 10 minutes treated well grandfather staying time 11th well staying within whim transferred tickets ticket test telling taken take suffering studies soon skip professors possible permission parents one nick news neurosurgery mother know grades got fruitful feeling feel everyone empty decided could come close classes checked called booked away academics 
"At some point in past, I misjudged a particular person. My opinion and his opinion were conflicting. I tried to prove my point but eventually he had better perception to view the problem. This perception of his made me realised that I made a mistake in judging him.",particular person better perception perception view tried realised prove problem point past opinion mistake misjudged made judging eventually conflicting 
"I have zero work experience.So,looking for something relatable to the question--let me talk about my final year project.I was unofficially the leader of the group.My failing was that I didn't ensure that my team members worked hard.I put in a lot of effort and time",team members worked hard zero work experience question -- let final year project something relatable unofficially time talk put lot looking leader group failing ensure effort 
"I am a risk taker. After I failed to clear JEE first time, though I had some other good college option, I risked taking a year drop. After an year, I failed to clear JEE again, but ended up in a better college which I wouldnt have got the first time. I like to take risk, because, whatever might be the outcome, I dont like to give up before even trying it.",clear jee first time good college option first time clear jee better college whatever might take risk risked taking risk taker even trying year drop dont like year like wouldnt though outcome got give failed ended 
I had an idea of trying to learn guitar which I couldnt continue for more than a week. I did try my best but I felt it was difficult to learn. I would like to try again.,would like couldnt continue learn guitar learn week trying try idea felt difficult best 
My example of creativity is to accept new ideas and support them created by others like me and my friend did a project regarding percentage display of battery using arduino uno which was my friend's creative idea. Similarly I was current working on a creative project regarding solar energy harvesting and pollution monitoring.,creative project regarding solar energy harvesting project regarding percentage display battery using arduino uno accept new ideas creative idea pollution monitoring others like current working support similarly friend example creativity created 
"Actually, this has not really happened yet to me in a professional capacity if perhaps a few instances from middle school or high school can be excused. However, if this were to happen in the right way positive criticism, I think I would be able to handle it in a way it brings some improvement in my work or the organization. I will be willing to accomodate any suggestions or advice that I feel would make the work better.",right way positive criticism really happened yet feel would make professional capacity middle school high school work better way would work willing think suggestions perhaps organization instances improvement however happen handle excused brings advice actually accomodate able 
"Yes, it will definitely affect me when I am under pressure. But from the experiences from my life I am sure that instead of worrying all the time I will start working on the cause of the problem and then make a list of things that has to be done to rectify things, and start working on it. I will not perform as efficiently as I used to but if I see things improving that could lead to me working efficiently as progress is always motivating.",see things improving start working rectify things definitely affect could lead always motivating working efficiently things efficiently yes worrying used time sure progress problem pressure perform make list life instead experiences done cause 
I am happy with what my life has turned out to be. I would not make any big changes but may be change small small things like be more proactive and be helpful and polite.,change small small things like big changes would turned proactive polite may make life helpful happy 
"At some point in past, I misjudged a particular person. My opinion and his opinion were conflicting. I tried to prove my point but eventually he had better perception to view the problem. This perception of his made me realised that I made a mistake in judging him.",particular person better perception perception view tried realised prove problem point past opinion mistake misjudged made judging eventually conflicting 
"According to me, I can handle pressure well. It doesn't affect my performance at all, and in fact it will bring out a fighter out of me to finish the challenge in a better, optimized way. Also, my brain and body will tune into the work mode just according to how my time I am left with and also based upon the deadline. I am very adaptable person, so I can adapt to any situation very easily.",handle pressure well also based upon work mode optimized way adaptable person also tune time situation performance left finish fighter fact easily deadline challenge bring brain body better affect adapt according 
"yes, I think i am a self-motivator, let me tell you about my experience ,when i was in 12th standard i didn't study properly and got less marks but inside i knew i could have got a good score ,after that in engineering i keep on motivating myself. That is how i got somewhat better score.",got somewhat better score got less marks good score study properly 12th standard got yes think tell self motivator motivating let knew keep inside experience engineering could 
"Watching and observing nature and people's behavior has become my favorite new time interest. I am learning to guess their emotions and then react accordingly to the situation. Other than this, I am interested in knowing about universe, astronomy and I am in regular touch with new updates regarding space.",new updates regarding space favorite new time interest regular touch react accordingly observing nature watching universe situation people learning knowing interested guess emotions behavior become astronomy 
"There was once one of my friend who was not able come with our group to kashmir on a trip. The main reason was he did not have enough money for the expedition. He was very much excited to join us though and wanted to come if possible anyhow. Since he knew only me in my group and nobody else, I was someone whom he expected something from. Even I wanted to provide whatever I could. I then searched online for whatever offers I can get to reduce the money. I searched 2 days and was able to book hotels to stay there within our range. Next I asked one of my other friends to apply railway pass to com",join us though apply railway pass searched 2 days searched online whatever offers provide whatever possible anyhow nobody else much excited main reason expected something book hotels enough money asked one able come one money come able within wanted trip stay someone since reduce range next knew kashmir group get friends friend expedition even could com 
"I have zero work experience.So,looking for something relatable to the question--let me talk about my final year project.I was unofficially the leader of the group.My failing was that I didn't ensure that my team members worked hard.I put in a lot of effort and time",team members worked hard zero work experience question -- let final year project something relatable unofficially time talk put lot looking leader group failing ensure effort 
"I expected a GATE rank below 100 when i started preparing for GATE but unfortunately I got 498 . I was little disappointed at that time but later on i realised that you should respect what comes to you . There is always something good in decisions which life takes for you . I got admission in IIIT B and after coming here i felt i am at a right place . But , i will give GATE again and will get below rank in nearly future .",always something good started preparing right place nearly future little disappointed life takes iiit b got admission got 498 give gate gate rank gate rank unfortunately time respect realised later get felt expected decisions coming comes 100 
I don't mind settling in different place for relocation as much as they can provide me basic facilities like food and shelter. I don't feel there could be a problem in relocation,basic facilities like food mind settling different place shelter relocation provide problem much feel could 
"Absolutely. For me, internal motivation works far more than external motivation ever could. Yes, at first, it may seem like I want some sort of external motivation, but the very end, my heart goes into the work assigned only when my own self pushes me to do it.",internal motivation works far external motivation ever could may seem like external motivation work assigned self pushes heart goes yes want sort first end absolutely 
i think joining my college is the best decision made so far but i think it may be changed once after i join your company,best decision made think joining think may join far company college changed 
"I find myself to be a quick learner when compared to others and when i work with an organisation i do any assigned work as its my work an not with the feeling that someone else is going to make profit out of it, thus you can expect trust as well as competence from me.",someone else quick learner make profit expect trust assigned work work well thus others organisation going find feeling competence compared 
"Perseverance is a particular strength I am proud of. I am quite industrious. I don't like leaving anything before completion. I try my best to complete a task at hand. I am a true Sagittarian. I have worked in projects involving groups and have achieved success often. I don't get easily carried away by distractions. I am a bit stoic at heart. If you consider, phone usage as a measure, I consider mobile as a productivity tool only. I spend very little amount of time on social networking. I like trying new things out. I am very flexible with waking an sleeping times. In times of distress, I always believe in faith rather than hope. I am a true Gandhian at heart. Weakness I become a bit stressed during deadlines. I have willingness to complete but my productivity falls a bit on approaching a deadline. When I have less interest in work I am give, I tend to procastinate it.",get easily carried away like trying new things like leaving anything projects involving groups achieved success often true sagittarian true gandhian social networking quite industrious productivity tool productivity falls phone usage particular strength little amount less interest faith rather always believe bit stressed bit stoic sleeping times consider mobile bit times consider worked work willingness weakness waking try time tend task spend proud procastinate perseverance measure hope heart hand give flexible distress distractions deadlines deadline completion complete best become approaching 
"I would prepare for my IITJEE and AIEEE exam in a more matured way. I would manage my time in a much better way than i had done before in utilizing it for playing various games of my interests, learn music which i always regret for not learning it and last but not the least learn how to be active in the public involving myself in group discussions, debates and many such things. I would also spend time in going for a trip atleast once in a year with my family.",would also spend time playing various games much better way would prepare would manage matured way trip atleast public involving least learn learn music group discussions always regret aieee exam time year utilizing things many learning last interests iitjee going family done debates active 
"Yes. After completion of my Schooling I was joined in a local college to study intermediate because I don't want to stay in hostel. But in our college they will just focus on state board exams but not on competitive exams like EAMCET,AIEEE,IIT..etc. These exams are the milestones of our lives as they will decide the college that we are going to join and so as our career. I got good marks in my state board exams but I didn't score well in my EAMCET because there is no proper coaching. As my rank is not good , I have joined in a normal college. This is the decision I regret.",competitive exams like eamcet iit .. etc state board exams got good marks study intermediate score well proper coaching normal college local college exams eamcet good college yes want stay schooling regret rank milestones lives joined join hostel going focus decision decide completion career aieee 
People criticize me for talking too much. Yes I am a bit talkative person. But I do talk frankly only to my close friends,bit talkative person talk frankly people criticize close friends yes talking much 
"There are quite few things regarding me that most people criticize about.They are listed below. 1.Patience. I have a lot of patience. 2.Less ego.Too less. 3.Acting silly in few situations. 4.Not thinking twice before doing few things. 5.Inability to stick to a particular schedule.As I told you in the previous answer, I do not like schedules. 6.Getting too excited for small things.",thinking twice previous answer people criticize particular schedule like schedules acting silly things regarding small things less ego things less told stick situations quite patience lot listed inability getting excited 6 5 4 3 2 1 
I am adaptive to everything and can change myself to do anything.I am determined to contribute to the success of the company whatever it want to take from me.I am a fresher I have theoritical knowledge of new technologies .I can use my knowledge for the growth of the company.,new technologies theoritical knowledge company whatever knowledge company want use take success growth fresher everything determined contribute change anything adaptive 
"Hard work is like putting the efforts, resources and time totally to achieve the desired results. Smart work is putting the efforts to utilize the time and resources efficiently to achieve the results with a sense of contentment. Smart work also ensures less mental and physical pressure.",smart work also ensures less mental smart work hard work physical pressure time totally resources efficiently like putting desired results time results resources putting utilize sense efforts contentment achieve 
"Job satisfaction and salary are two major factors which I consider when choosing a job. I define a minimum threshold for each of them. I would prioritize job satisfaction over salary because your job description, peer group and environment at work influences your productivity and happiness in a major way. I do respect the importance of money and therefore would expect the salary to be above a realistic minimum threshold which I've set.",would prioritize job satisfaction therefore would expect two major factors realistic minimum threshold job satisfaction minimum threshold major way job description work influences peer group job set salary respect productivity money importance happiness environment define consider choosing 
